obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone,observed,standard_deviation
oname:hdslay1_t8_otype:arr_i:29_j:19,33.78013,0.0,hdslay1_t8,29,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:29_j:2,34.08699,0.0,hdslay1_t8,29,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:29_j:3,34.04302,0.0,hdslay1_t8,29,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:29_j:4,33.98976,0.0,hdslay1_t8,29,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:29_j:5,33.91395,0.0,hdslay1_t8,29,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:29_j:6,33.81632,0.0,hdslay1_t8,29,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:29_j:7,33.84004,0.0,hdslay1_t8,29,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:29_j:8,33.83435,0.0,hdslay1_t8,29,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:29_j:9,33.81841,0.0,hdslay1_t8,29,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:0,35.52839,0.0,hdslay1_t8,2,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:1,35.51317,0.0,hdslay1_t8,2,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:10,34.64945,0.0,hdslay1_t8,2,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:11,34.58304,0.0,hdslay1_t8,2,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:12,34.51883,0.0,hdslay1_t8,2,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:13,34.45079,0.0,hdslay1_t8,2,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:14,34.38494,0.0,hdslay1_t8,2,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:15,34.32758,0.0,hdslay1_t8,2,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:16,34.31689,0.0,hdslay1_t8,2,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:17,34.30755,0.0,hdslay1_t8,2,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:18,34.29976,0.0,hdslay1_t8,2,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:19,34.29712,0.0,hdslay1_t8,2,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:2,35.48705,0.0,hdslay1_t8,2,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:3,35.43473,0.0,hdslay1_t8,2,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:4,35.35286,0.0,hdslay1_t8,2,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:5,35.2444,0.0,hdslay1_t8,2,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:6,35.10956,0.0,hdslay1_t8,2,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:7,34.9497,0.0,hdslay1_t8,2,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:8,34.8193,0.0,hdslay1_t8,2,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:2_j:9,34.72437,0.0,hdslay1_t8,2,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:0,34.10123,0.0,hdslay1_t8,30,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:1,34.08021,0.0,hdslay1_t8,30,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:10,33.78397,0.0,hdslay1_t8,30,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:11,33.77046,0.0,hdslay1_t8,30,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:12,33.76092,0.0,hdslay1_t8,30,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:13,33.75356,0.0,hdslay1_t8,30,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:14,33.74762,0.0,hdslay1_t8,30,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:15,33.74471,0.0,hdslay1_t8,30,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:16,33.7478,0.0,hdslay1_t8,30,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:17,33.75145,0.0,hdslay1_t8,30,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:18,33.75603,0.0,hdslay1_t8,30,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:19,33.75718,0.0,hdslay1_t8,30,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:2,34.04674,0.0,hdslay1_t8,30,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:3,34.01113,0.0,hdslay1_t8,30,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:4,33.95903,0.0,hdslay1_t8,30,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:5,33.89546,0.0,hdslay1_t8,30,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:6,33.84087,0.0,hdslay1_t8,30,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:7,33.82444,0.0,hdslay1_t8,30,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:8,33.81152,0.0,hdslay1_t8,30,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:30_j:9,33.79769,0.0,hdslay1_t8,30,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:0,34.07547,0.0,hdslay1_t8,31,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:1,34.04452,0.0,hdslay1_t8,31,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:10,33.76472,0.0,hdslay1_t8,31,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:11,33.74853,0.0,hdslay1_t8,31,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:12,33.73695,0.0,hdslay1_t8,31,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:13,33.72871,0.0,hdslay1_t8,31,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:14,33.72607,0.0,hdslay1_t8,31,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:15,33.72631,0.0,hdslay1_t8,31,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:16,33.72987,0.0,hdslay1_t8,31,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:17,33.7334,0.0,hdslay1_t8,31,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:18,33.73661,0.0,hdslay1_t8,31,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:19,33.73829,0.0,hdslay1_t8,31,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:2,34.0159,0.0,hdslay1_t8,31,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:3,33.97913,0.0,hdslay1_t8,31,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:4,33.9249,0.0,hdslay1_t8,31,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:5,33.87074,0.0,hdslay1_t8,31,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:6,33.83095,0.0,hdslay1_t8,31,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:7,33.80736,0.0,hdslay1_t8,31,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:8,33.79309,0.0,hdslay1_t8,31,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:31_j:9,33.77884,0.0,hdslay1_t8,31,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:0,1e+30,0.0,hdslay1_t8,32,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:1,34.01834,0.0,hdslay1_t8,32,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:10,33.73865,0.0,hdslay1_t8,32,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:11,33.72175,0.0,hdslay1_t8,32,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:12,33.70838,0.0,hdslay1_t8,32,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:13,33.70319,0.0,hdslay1_t8,32,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:14,33.70492,0.0,hdslay1_t8,32,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:15,33.70877,0.0,hdslay1_t8,32,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:16,33.71439,0.0,hdslay1_t8,32,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:17,33.71802,0.0,hdslay1_t8,32,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:18,33.72166,0.0,hdslay1_t8,32,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:19,33.72375,0.0,hdslay1_t8,32,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:2,33.98831,0.0,hdslay1_t8,32,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:3,33.94535,0.0,hdslay1_t8,32,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:4,33.89198,0.0,hdslay1_t8,32,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:5,33.84726,0.0,hdslay1_t8,32,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:6,33.81492,0.0,hdslay1_t8,32,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:7,33.79138,0.0,hdslay1_t8,32,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:8,33.77235,0.0,hdslay1_t8,32,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:32_j:9,33.75565,0.0,hdslay1_t8,32,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:0,1e+30,0.0,hdslay1_t8,33,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:1,1e+30,0.0,hdslay1_t8,33,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:10,33.70905,0.0,hdslay1_t8,33,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:11,33.68295,0.0,hdslay1_t8,33,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:12,33.66339,0.0,hdslay1_t8,33,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:13,33.67405,0.0,hdslay1_t8,33,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:14,33.6823,0.0,hdslay1_t8,33,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:15,33.68881,0.0,hdslay1_t8,33,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:16,33.698,0.0,hdslay1_t8,33,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:17,33.70502,0.0,hdslay1_t8,33,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:18,33.71041,0.0,hdslay1_t8,33,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:19,33.71403,0.0,hdslay1_t8,33,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:2,33.95837,0.0,hdslay1_t8,33,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:3,33.91289,0.0,hdslay1_t8,33,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:4,33.85626,0.0,hdslay1_t8,33,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:5,33.81929,0.0,hdslay1_t8,33,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:6,33.79071,0.0,hdslay1_t8,33,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:7,33.76592,0.0,hdslay1_t8,33,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:8,33.74425,0.0,hdslay1_t8,33,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:33_j:9,33.72716,0.0,hdslay1_t8,33,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:0,1e+30,0.0,hdslay1_t8,34,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:1,1e+30,0.0,hdslay1_t8,34,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:10,33.67197,0.0,hdslay1_t8,34,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:11,33.63029,0.0,hdslay1_t8,34,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:12,33.56041,0.0,hdslay1_t8,34,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:13,33.63492,0.0,hdslay1_t8,34,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:14,33.65641,0.0,hdslay1_t8,34,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:15,33.66565,0.0,hdslay1_t8,34,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:16,33.67748,0.0,hdslay1_t8,34,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:17,33.68854,0.0,hdslay1_t8,34,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:18,33.69851,0.0,hdslay1_t8,34,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:19,33.70775,0.0,hdslay1_t8,34,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:2,1e+30,0.0,hdslay1_t8,34,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:3,33.86335,0.0,hdslay1_t8,34,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:4,33.81019,0.0,hdslay1_t8,34,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:5,33.7831,0.0,hdslay1_t8,34,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:6,33.75427,0.0,hdslay1_t8,34,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:7,33.73177,0.0,hdslay1_t8,34,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:8,33.71383,0.0,hdslay1_t8,34,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:34_j:9,33.69661,0.0,hdslay1_t8,34,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:0,1e+30,0.0,hdslay1_t8,35,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:1,1e+30,0.0,hdslay1_t8,35,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:10,33.63373,0.0,hdslay1_t8,35,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:11,33.61279,0.0,hdslay1_t8,35,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:12,33.59808,0.0,hdslay1_t8,35,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:13,33.62048,0.0,hdslay1_t8,35,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:14,33.63697,0.0,hdslay1_t8,35,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:15,33.64654,0.0,hdslay1_t8,35,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:16,33.65673,0.0,hdslay1_t8,35,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:17,33.66793,0.0,hdslay1_t8,35,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:18,33.67812,0.0,hdslay1_t8,35,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:19,1e+30,0.0,hdslay1_t8,35,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:2,1e+30,0.0,hdslay1_t8,35,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:3,1e+30,0.0,hdslay1_t8,35,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:4,33.76213,0.0,hdslay1_t8,35,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:5,33.73926,0.0,hdslay1_t8,35,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:6,33.71154,0.0,hdslay1_t8,35,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:7,33.69047,0.0,hdslay1_t8,35,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:8,33.67545,0.0,hdslay1_t8,35,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:35_j:9,33.65872,0.0,hdslay1_t8,35,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:0,1e+30,0.0,hdslay1_t8,36,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:1,1e+30,0.0,hdslay1_t8,36,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:10,33.59967,0.0,hdslay1_t8,36,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:11,33.59249,0.0,hdslay1_t8,36,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:12,33.58763,0.0,hdslay1_t8,36,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:13,33.60035,0.0,hdslay1_t8,36,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:14,33.61623,0.0,hdslay1_t8,36,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:15,33.62885,0.0,hdslay1_t8,36,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:16,33.63835,0.0,hdslay1_t8,36,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:17,33.65061,0.0,hdslay1_t8,36,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:18,33.66437,0.0,hdslay1_t8,36,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:19,1e+30,0.0,hdslay1_t8,36,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:2,1e+30,0.0,hdslay1_t8,36,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:3,1e+30,0.0,hdslay1_t8,36,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:4,33.73275,0.0,hdslay1_t8,36,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:5,33.69224,0.0,hdslay1_t8,36,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:6,33.66468,0.0,hdslay1_t8,36,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:7,33.64636,0.0,hdslay1_t8,36,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:8,33.63104,0.0,hdslay1_t8,36,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:36_j:9,33.61716,0.0,hdslay1_t8,36,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:0,1e+30,0.0,hdslay1_t8,37,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:1,1e+30,0.0,hdslay1_t8,37,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:10,33.56311,0.0,hdslay1_t8,37,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:11,33.55453,0.0,hdslay1_t8,37,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:12,33.55639,0.0,hdslay1_t8,37,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:13,33.5722,0.0,hdslay1_t8,37,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:14,33.59291,0.0,hdslay1_t8,37,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:15,33.61165,0.0,hdslay1_t8,37,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:16,33.62281,0.0,hdslay1_t8,37,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:17,33.6353,0.0,hdslay1_t8,37,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:18,1e+30,0.0,hdslay1_t8,37,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:19,1e+30,0.0,hdslay1_t8,37,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:2,1e+30,0.0,hdslay1_t8,37,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:3,1e+30,0.0,hdslay1_t8,37,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:4,1e+30,0.0,hdslay1_t8,37,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:5,33.62074,0.0,hdslay1_t8,37,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:6,33.61438,0.0,hdslay1_t8,37,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:7,33.60341,0.0,hdslay1_t8,37,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:8,33.58876,0.0,hdslay1_t8,37,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:37_j:9,33.57668,0.0,hdslay1_t8,37,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:0,1e+30,0.0,hdslay1_t8,38,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:1,1e+30,0.0,hdslay1_t8,38,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:10,33.5044,0.0,hdslay1_t8,38,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:11,33.49236,0.0,hdslay1_t8,38,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:12,33.5034,0.0,hdslay1_t8,38,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:13,33.52905,0.0,hdslay1_t8,38,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:14,33.56241,0.0,hdslay1_t8,38,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:15,33.5931,0.0,hdslay1_t8,38,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:16,33.61069,0.0,hdslay1_t8,38,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:17,1e+30,0.0,hdslay1_t8,38,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:18,1e+30,0.0,hdslay1_t8,38,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:19,1e+30,0.0,hdslay1_t8,38,19,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:2,1e+30,0.0,hdslay1_t8,38,2,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:3,1e+30,0.0,hdslay1_t8,38,3,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:4,1e+30,0.0,hdslay1_t8,38,4,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:5,33.55967,0.0,hdslay1_t8,38,5,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:6,33.55858,0.0,hdslay1_t8,38,6,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:7,33.54611,0.0,hdslay1_t8,38,7,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:8,33.5362,0.0,hdslay1_t8,38,8,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:38_j:9,33.52198,0.0,hdslay1_t8,38,9,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:0,1e+30,0.0,hdslay1_t8,39,0,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:1,1e+30,0.0,hdslay1_t8,39,1,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:10,33.40569,0.0,hdslay1_t8,39,10,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:11,33.40933,0.0,hdslay1_t8,39,11,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:12,33.42707,0.0,hdslay1_t8,39,12,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:13,33.46266,0.0,hdslay1_t8,39,13,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:14,33.50616,0.0,hdslay1_t8,39,14,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:15,33.5666,0.0,hdslay1_t8,39,15,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:16,1e+30,0.0,hdslay1_t8,39,16,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:17,1e+30,0.0,hdslay1_t8,39,17,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:18,1e+30,0.0,hdslay1_t8,39,18,hdslay1,arr,,,,,,
oname:hdslay1_t8_otype:arr_i:39_j:19,1e+30,0.0,hdslay1_t8,39,19,hdslay1,arr,,,,,,
